order_id,zone,vehicle_type,distance_km,delivery_time_min,rain_flag,claim_filed
ORD-20262680,Norte,Bici,5.3,51,0,0
ORD-20262681,Centro,Bici,2.8,23,0,0
ORD-20262682,Sur,Moto,4.9,29,0,0
ORD-20262683,Centro,Moto,2.0,11,0,0
ORD-20262684,Centro,Moto,0.9,10,0,1
ORD-20262685,Centro,Bici,2.8,27,0,0
ORD-20262686,Centro,Moto,3.7,23,0,0
ORD-20262687,Centro,Bici,2.0,25,0,0
ORD-20262688,Centro,Moto,2.9,18,0,0
ORD-20262689,Centro,Moto,1.2,11,0,0
ORD-20262690,Centro,Moto,2.9,20,0,0
ORD-20262691,Norte,Moto,4.4,20,0,0
ORD-20262692,Norte,Moto,3.9,24,0,0
ORD-20262693,Centro,Bici,1.9,13,0,0
ORD-20262694,Centro,Bici,2.2,21,0,0
ORD-20262695,Sur,Moto,5.6,37,0,1
ORD-20262696,Norte,Bici,3.0,31,0,0
ORD-20262697,Norte,Moto,4.4,25,0,0
ORD-20262698,Centro,Bici,2.5,25,0,0
ORD-20262699,Norte,Moto,3.4,18,0,0
ORD-20262700,Norte,Moto,7.7,53,1,1
ORD-20262701,Norte,Moto,3.7,34,0,0
ORD-20262702,Sur,Moto,4.0,45,1,1
ORD-20262703,Centro,Bici,1.7,19,0,0
ORD-20262704,Centro,Moto,3.9,25,0,0
ORD-20262705,Norte,Moto,5.8,29,0,0
ORD-20262706,Sur,Bici,3.6,30,0,0
ORD-20262707,Centro,Bici,3.4,34,0,1
ORD-20262708,Centro,Bici,2.7,25,0,0
ORD-20262709,Centro,Bici,2.7,42,1,1
ORD-20262710,Centro,Moto,2.2,20,0,0
ORD-20262711,Norte,Moto,3.9,36,1,0
ORD-20262712,Norte,Moto,5.5,33,0,0
ORD-20262713,Centro,Bici,2.1,16,0,0
ORD-20262714,Centro,Moto,4.0,28,0,0
ORD-20262715,Centro,Bici,1.5,14,0,0
ORD-20262716,Centro,Moto,3.7,22,0,0
ORD-20262717,Norte,Moto,4.8,45,1,1
ORD-20262718,Sur,Moto,5.4,37,0,0
ORD-20262719,Sur,Bici,6.2,51,0,0
ORD-20262720,Centro,Bici,2.0,20,0,0
ORD-20262721,Sur,Moto,6.3,33,0,1
ORD-20262722,Norte,Bici,0.9,10,0,0
ORD-20262723,Norte,Moto,3.9,22,0,0
ORD-20262724,Centro,Bici,1.8,15,0,0
ORD-20262725,Centro,Bici,1.5,19,0,0
ORD-20262726,Centro,Bici,2.3,25,0,0
ORD-20262727,Centro,Moto,2.8,21,0,0
ORD-20262728,Centro,Bici,3.1,26,0,0
ORD-20262729,Centro,Bici,2.7,22,0,0
ORD-20262730,Centro,Bici,2.0,21,0,0
ORD-20262731,Norte,Moto,5.6,43,1,1
ORD-20262732,Centro,Bici,2.6,35,1,1
ORD-20262733,Centro,Moto,3.2,20,0,0
ORD-20262734,Sur,Moto,6.2,58,1,1
ORD-20262735,Sur,Moto,5.0,32,0,1
ORD-20262736,Norte,Moto,3.7,30,0,0
ORD-20262737,Sur,Moto,4.0,30,0,0
ORD-20262738,Norte,Moto,4.2,45,1,1
ORD-20262739,Sur,Moto,4.5,23,0,0
ORD-20262740,Centro,Moto,2.7,20,0,0
ORD-20262741,Centro,Moto,3.1,29,1,0
ORD-20262742,Centro,Bici,2.5,19,0,0
ORD-20262743,Centro,Moto,2.5,21,0,0
ORD-20262744,Centro,Moto,2.6,17,0,0
ORD-20262745,Norte,Moto,4.2,22,0,0
ORD-20262746,Norte,Moto,3.6,22,0,0
ORD-20262747,Norte,Moto,2.4,15,0,0
ORD-20262748,Centro,Bici,1.9,18,0,0
ORD-20262749,Sur,Moto,5.7,32,0,0
ORD-20262750,Norte,Moto,3.9,31,0,1
ORD-20262751,Centro,Bici,2.3,21,0,0
ORD-20262752,Norte,Moto,5.7,42,0,1
ORD-20262753,Centro,Bici,2.9,32,0,0
ORD-20262754,Centro,Bici,1.6,19,0,0
ORD-20262755,Sur,Moto,6.5,53,1,0
ORD-20262756,Centro,Moto,3.4,22,0,0
ORD-20262757,Centro,Bici,1.6,21,0,0
ORD-20262758,Sur,Moto,3.8,37,1,1
ORD-20262759,Norte,Moto,6.8,29,0,0
ORD-20262760,Centro,Moto,2.4,18,0,0
ORD-20262761,Centro,Moto,0.7,10,0,0
ORD-20262762,Centro,Bici,1.4,15,0,0
ORD-20262763,Norte,Moto,4.6,39,1,0
ORD-20262764,Centro,Bici,1.6,16,0,0
ORD-20262765,Centro,Bici,2.2,18,0,0
ORD-20262766,Sur,Moto,5.0,31,1,0
ORD-20262767,Norte,Bici,7.2,48,0,1
ORD-20262768,Centro,Bici,2.3,26,0,0
ORD-20262769,Norte,Moto,6.6,24,0,0
ORD-20262770,Norte,Moto,7.1,36,0,0
ORD-20262771,Centro,Moto,3.6,20,0,0
ORD-20262772,Centro,Moto,2.7,18,0,0
ORD-20262773,Sur,Moto,2.1,11,0,0
ORD-20262774,Centro,Bici,2.9,30,0,1
ORD-20262775,Norte,Moto,6.6,31,0,0
ORD-20262776,Centro,Moto,2.4,20,0,0
ORD-20262777,Centro,Moto,3.9,22,0,0
ORD-20262778,Centro,Moto,3.2,21,0,0
ORD-20262779,Centro,Moto,3.0,30,1,0
ORD-20262780,Centro,Moto,3.4,23,0,0
ORD-20262781,Centro,Bici,2.8,28,0,0
ORD-20262782,Sur,Moto,1.3,11,0,1
ORD-20262783,Sur,Moto,4.3,28,0,0
ORD-20262784,Norte,Moto,6.8,42,0,1
ORD-20262785,Sur,Moto,3.8,21,0,0
ORD-20262786,Centro,Bici,2.3,25,0,0
ORD-20262787,Sur,Moto,3.4,38,1,0
ORD-20262788,Centro,Moto,3.9,27,0,0
ORD-20262789,Sur,Moto,7.5,48,0,1
ORD-20262790,Sur,Moto,3.7,24,0,0
ORD-20262791,Norte,Moto,5.2,27,0,0
ORD-20262792,Sur,Moto,4.0,22,0,0
ORD-20262793,Norte,Moto,5.9,36,0,0
ORD-20262794,Centro,Bici,2.9,32,0,0
ORD-20262795,Centro,Moto,3.1,29,0,0
ORD-20262796,Norte,Bici,5.5,56,0,1
ORD-20262797,Centro,Moto,4.8,24,0,0
ORD-20262798,Norte,Bici,3.5,29,0,0
ORD-20262799,Sur,Moto,2.4,23,0,0
ORD-20262800,Centro,Bici,2.2,22,0,0
ORD-20262801,Norte,Moto,2.6,18,0,0
ORD-20262802,Sur,Moto,2.8,25,1,0
ORD-20262803,Sur,Moto,3.5,28,0,0
ORD-20262804,Sur,Moto,3.6,25,0,0
ORD-20262805,Norte,Moto,3.6,29,1,0
ORD-20262806,Sur,Moto,5.8,29,0,0
ORD-20262807,Norte,Moto,4.2,38,1,1
ORD-20262808,Centro,Bici,2.4,24,0,0
ORD-20262809,Centro,Bici,3.2,34,0,0
ORD-20262810,Norte,Moto,3.9,27,0,0
ORD-20262811,Centro,Bici,2.3,22,0,0
ORD-20262812,Norte,Moto,5.5,30,0,0
ORD-20262813,Norte,Moto,2.1,15,0,0
ORD-20262814,Centro,Bici,0.6,10,0,0
ORD-20262815,Norte,Moto,5.5,32,0,0
ORD-20262816,Norte,Bici,5.7,51,0,0
ORD-20262817,Centro,Moto,4.2,31,1,1
ORD-20262818,Centro,Bici,2.6,39,1,1
ORD-20262819,Centro,Moto,3.2,29,1,0
ORD-20262820,Centro,Bici,2.3,20,0,0
ORD-20262821,Sur,Moto,5.4,30,0,0
ORD-20262822,Centro,Moto,3.8,25,0,0
ORD-20262823,Norte,Moto,1.8,14,0,0
ORD-20262824,Centro,Bici,2.8,29,0,0
ORD-20262825,Centro,Moto,4.2,30,0,0
ORD-20262826,Sur,Moto,5.4,50,1,1
ORD-20262827,Norte,Moto,7.5,44,0,1
ORD-20262828,Centro,Bici,2.0,26,1,0
ORD-20262829,Centro,Bici,2.5,24,0,0
ORD-20262830,Centro,Moto,2.5,15,0,0
ORD-20262831,Centro,Bici,0.7,13,0,0
ORD-20262832,Norte,Moto,3.2,27,0,0
ORD-20262833,Centro,Moto,1.6,25,1,0
ORD-20262834,Centro,Moto,3.2,24,0,0
ORD-20262835,Centro,Moto,3.2,22,0,0
ORD-20262836,Sur,Moto,5.5,34,0,1
ORD-20262837,Sur,Moto,6.2,27,0,0
ORD-20262838,Centro,Bici,2.4,24,0,0
ORD-20262839,Norte,Moto,6.8,34,0,1
ORD-20262840,Centro,Bici,2.5,26,0,0
ORD-20262841,Centro,Bici,2.5,25,0,0
ORD-20262842,Norte,Bici,4.6,54,0,1
ORD-20262843,Sur,Moto,6.0,40,0,1
ORD-20262844,Sur,Moto,4.4,28,0,0
ORD-20262845,Norte,Moto,6.5,36,0,1
ORD-20262846,Centro,Moto,1.6,16,0,0
ORD-20262847,Norte,Moto,3.4,22,0,0
ORD-20262848,Centro,Moto,3.0,21,0,0
ORD-20262849,Norte,Moto,4.9,30,0,0
ORD-20262850,Centro,Bici,2.1,30,1,0
ORD-20262851,Norte,Moto,6.3,37,0,0
ORD-20262852,Centro,Moto,2.0,11,0,0
ORD-20262853,Centro,Moto,2.3,13,0,0
ORD-20262854,Sur,Moto,7.1,43,0,1
ORD-20262855,Centro,Moto,3.7,29,0,0
ORD-20262856,Norte,Moto,7.4,44,0,1
ORD-20262857,Centro,Bici,2.3,21,0,0
ORD-20262858,Centro,Moto,3.5,18,0,0
ORD-20262859,Centro,Bici,1.7,21,0,0
ORD-20262860,Centro,Bici,1.8,18,0,0
ORD-20262861,Sur,Moto,1.5,25,1,0
ORD-20262862,Centro,Moto,3.8,36,1,1
ORD-20262863,Sur,Moto,3.7,36,1,0
ORD-20262864,Norte,Moto,4.8,29,0,0
ORD-20262865,Centro,Bici,1.8,21,0,0
ORD-20262866,Norte,Moto,6.0,34,0,1
ORD-20262867,Norte,Moto,4.4,24,0,0
ORD-20262868,Norte,Moto,3.0,17,0,0
ORD-20262869,Centro,Bici,2.9,18,0,0
ORD-20262870,Centro,Bici,1.4,25,1,0
ORD-20262871,Sur,Moto,3.7,29,0,0
ORD-20262872,Sur,Moto,1.8,16,0,0
ORD-20262873,Sur,Bici,2.9,29,0,0
ORD-20262874,Centro,Bici,2.6,32,1,1
ORD-20262875,Norte,Moto,2.1,18,0,0
ORD-20262876,Centro,Moto,1.3,11,0,0
ORD-20262877,Centro,Bici,2.5,31,0,1
ORD-20262878,Centro,Bici,2.1,19,0,0
ORD-20262879,Norte,Moto,8.0,40,0,1
ORD-20262880,Centro,Moto,4.0,22,0,1
ORD-20262881,Centro,Moto,1.8,19,1,0
ORD-20262882,Sur,Moto,5.8,29,0,0
ORD-20262883,Centro,Moto,3.1,21,0,0
ORD-20262884,Centro,Bici,2.0,19,0,0
ORD-20262885,Centro,Bici,1.3,11,1,0
ORD-20262886,Sur,Moto,5.0,46,1,0
ORD-20262887,Norte,Moto,4.7,21,0,0
ORD-20262888,Centro,Bici,2.2,35,1,1
ORD-20262889,Sur,Bici,5.7,51,0,1
ORD-20262890,Sur,Moto,3.9,32,0,1
ORD-20262891,Centro,Bici,1.6,20,0,0
ORD-20262892,Norte,Moto,5.2,29,0,0
ORD-20262893,Norte,Moto,5.6,30,0,0
ORD-20262894,Norte,Moto,3.2,26,0,0
ORD-20262895,Centro,Bici,3.2,32,1,0
ORD-20262896,Sur,Moto,2.3,17,0,0
ORD-20262897,Norte,Moto,4.1,25,0,0
ORD-20262898,Centro,Bici,2.3,22,0,0
ORD-20262899,Centro,Bici,2.0,22,0,0
ORD-20262900,Centro,Moto,2.0,26,1,0
ORD-20262901,Centro,Moto,4.0,27,0,0
ORD-20262902,Norte,Moto,3.7,34,1,1
ORD-20262903,Centro,Moto,4.5,29,0,0
ORD-20262904,Centro,Bici,2.8,28,0,0
ORD-20262905,Norte,Moto,5.1,27,0,0
ORD-20262906,Centro,Bici,2.9,28,0,0
ORD-20262907,Sur,Bici,8.8,67,0,0
ORD-20262908,Centro,Bici,1.7,16,0,0
ORD-20262909,Centro,Bici,1.6,17,0,0
ORD-20262910,Centro,Bici,1.9,20,0,0
ORD-20262911,Centro,Bici,2.5,25,0,0
ORD-20262912,Centro,Moto,1.1,12,0,0
ORD-20262913,Norte,Moto,5.0,28,0,0
ORD-20262914,Sur,Moto,7.5,44,0,1
ORD-20262915,Centro,Moto,2.6,18,0,0
ORD-20262916,Norte,Moto,4.6,25,0,0
ORD-20262917,Norte,Moto,4.1,36,1,0
ORD-20262918,Sur,Moto,6.3,53,1,0
ORD-20262919,Centro,Moto,1.8,14,0,0
ORD-20262920,Centro,Moto,4.0,26,0,0
ORD-20262921,Centro,Moto,4.0,22,0,0
ORD-20262922,Norte,Moto,5.4,41,0,0
ORD-20262923,Sur,Moto,5.0,36,1,0
ORD-20262924,Centro,Bici,3.3,31,1,1
ORD-20262925,Centro,Bici,3.4,48,1,1
ORD-20262926,Sur,Moto,3.8,24,0,0
ORD-20262927,Sur,Moto,4.2,34,1,1
ORD-20262928,Sur,Moto,3.0,18,0,0
ORD-20262929,Norte,Bici,5.6,64,0,1
ORD-20262930,Centro,Moto,3.0,21,0,0
ORD-20262931,Norte,Moto,3.0,22,0,0
ORD-20262932,Norte,Moto,4.3,27,0,0
ORD-20262933,Centro,Moto,1.4,12,0,0
ORD-20262934,Norte,Moto,3.7,28,0,0
ORD-20262935,Norte,Moto,5.8,42,1,0
ORD-20262936,Centro,Moto,1.9,11,0,0
ORD-20262937,Norte,Moto,4.5,31,0,1
ORD-20262938,Norte,Bici,2.6,28,0,0
ORD-20262939,Sur,Moto,5.3,32,0,0
ORD-20262940,Centro,Moto,2.5,29,1,0
ORD-20262941,Centro,Bici,1.9,19,0,0
ORD-20262942,Norte,Moto,4.7,29,0,0
ORD-20262943,Centro,Bici,2.6,35,1,0
ORD-20262944,Norte,Moto,3.8,31,1,0
ORD-20262945,Norte,Moto,2.8,22,0,0
ORD-20262946,Centro,Bici,3.9,29,0,0
ORD-20262947,Norte,Moto,4.1,35,0,1
ORD-20262948,Norte,Moto,4.9,33,0,1
ORD-20262949,Centro,Moto,3.3,16,0,0
ORD-20262950,Sur,Moto,10.3,64,1,1
ORD-20262951,Sur,Moto,3.1,20,0,0
ORD-20262952,Norte,Moto,5.7,35,0,1
ORD-20262953,Norte,Moto,3.9,21,0,0
ORD-20262954,Centro,Bici,2.1,22,0,0
ORD-20262955,Sur,Moto,3.9,34,1,1
ORD-20262956,Norte,Moto,3.3,19,0,0
ORD-20262957,Norte,Moto,4.9,26,0,0
ORD-20262958,Sur,Moto,2.8,22,0,0
ORD-20262959,Centro,Moto,3.3,16,0,0
ORD-20262960,Sur,Moto,5.1,43,1,1
ORD-20262961,Centro,Bici,2.8,31,0,1
ORD-20262962,Centro,Bici,2.1,21,0,0
ORD-20262963,Centro,Bici,2.2,23,0,0
ORD-20262964,Sur,Moto,5.4,38,0,0
ORD-20262965,Sur,Bici,3.3,28,0,0
ORD-20262966,Norte,Moto,4.5,25,0,0
ORD-20262967,Norte,Moto,3.7,31,1,1
ORD-20262968,Norte,Moto,3.7,28,0,0
ORD-20262969,Sur,Moto,1.8,17,0,1
ORD-20262970,Centro,Bici,3.6,35,1,1
ORD-20262971,Centro,Bici,2.0,24,0,0
ORD-20262972,Centro,Bici,3.4,36,0,1
ORD-20262973,Norte,Moto,6.6,59,1,1
ORD-20262974,Norte,Moto,3.1,22,0,0
ORD-20262975,Centro,Moto,1.6,13,0,0
ORD-20262976,Centro,Bici,4.5,48,0,1
ORD-20262977,Sur,Moto,7.6,48,0,1
ORD-20262978,Centro,Bici,2.5,33,0,1
ORD-20262979,Norte,Moto,5.4,37,0,1
ORD-20262980,Sur,Moto,4.1,26,0,0
ORD-20262981,Centro,Bici,2.8,31,1,1
ORD-20262982,Centro,Bici,1.9,18,0,0
ORD-20262983,Norte,Moto,2.0,12,0,0
ORD-20262984,Sur,Moto,3.0,19,0,0
ORD-20262985,Norte,Moto,5.0,34,0,1
ORD-20262986,Sur,Moto,3.3,21,0,0
ORD-20262987,Centro,Bici,2.4,39,1,0
ORD-20262988,Norte,Moto,3.4,23,0,0
ORD-20262989,Norte,Moto,3.8,23,0,0
ORD-20262990,Sur,Moto,6.3,37,0,1
ORD-20262991,Centro,Bici,2.7,28,0,0
ORD-20262992,Sur,Moto,5.0,31,0,0
ORD-20262993,Norte,Moto,6.3,37,0,0
ORD-20262994,Centro,Bici,2.9,34,1,0
ORD-20262995,Centro,Moto,3.7,22,0,0
ORD-20262996,Sur,Bici,4.3,66,1,1
ORD-20262997,Centro,Moto,2.2,31,1,1
ORD-20262998,Centro,Bici,1.5,21,1,0
ORD-20262999,Centro,Bici,2.2,15,0,0
ORD-20263000,Sur,Bici,6.4,67,1,1
ORD-20263001,Norte,Moto,6.9,45,0,1
ORD-20263002,Norte,Moto,6.4,34,0,1
ORD-20263003,Centro,Moto,1.1,12,0,0
ORD-20263004,Norte,Moto,6.6,48,1,1
ORD-20263005,Norte,Moto,2.2,16,0,1
ORD-20263006,Sur,Moto,6.3,41,0,1
ORD-20263007,Sur,Moto,4.4,25,0,0
ORD-20263008,Centro,Moto,3.1,20,0,0
ORD-20263009,Norte,Moto,3.0,22,0,0
ORD-20263010,Centro,Moto,3.4,32,1,1
ORD-20263011,Norte,Moto,2.8,24,0,0
ORD-20263012,Centro,Bici,2.0,34,1,1
ORD-20263013,Centro,Bici,1.7,20,0,0
ORD-20263014,Centro,Moto,1.1,20,1,0
ORD-20263015,Norte,Moto,5.1,35,0,0
ORD-20263016,Centro,Moto,3.9,23,0,0
ORD-20263017,Norte,Moto,9.0,52,0,1
ORD-20263018,Centro,Bici,2.6,22,0,0
ORD-20263019,Centro,Moto,3.4,25,0,0
ORD-20263020,Norte,Moto,5.3,33,0,1
ORD-20263021,Centro,Bici,2.9,37,0,1
ORD-20263022,Centro,Moto,2.2,22,0,0
ORD-20263023,Norte,Moto,5.3,35,0,0
ORD-20263024,Centro,Bici,2.9,28,0,0
ORD-20263025,Centro,Bici,2.0,18,0,0
ORD-20263026,Centro,Bici,2.4,27,0,0
ORD-20263027,Sur,Moto,4.9,30,0,0
ORD-20263028,Norte,Moto,6.2,50,1,1
ORD-20263029,Norte,Moto,3.4,28,0,0
ORD-20263030,Norte,Moto,4.9,26,0,0
ORD-20263031,Centro,Moto,4.0,22,0,0
ORD-20263032,Centro,Moto,3.4,21,0,0
ORD-20263033,Norte,Bici,7.0,69,0,0
ORD-20263034,Centro,Bici,2.5,27,0,0
ORD-20263035,Centro,Moto,2.8,16,0,0
ORD-20263036,Centro,Moto,3.3,35,1,1
ORD-20263037,Centro,Moto,3.7,19,0,0
ORD-20263038,Sur,Moto,2.1,14,0,0
ORD-20263039,Centro,Moto,1.4,12,0,1
ORD-20263040,Norte,Moto,7.0,46,1,1
ORD-20263041,Centro,Bici,2.3,27,0,0
ORD-20263042,Sur,Moto,4.0,26,0,0
ORD-20263043,Centro,Bici,1.5,22,0,0
ORD-20263044,Centro,Bici,2.1,21,0,0
ORD-20263045,Norte,Moto,2.9,29,1,0
ORD-20263046,Norte,Moto,8.1,54,0,1
ORD-20263047,Centro,Moto,2.5,17,0,0
ORD-20263048,Centro,Moto,2.5,21,0,0
ORD-20263049,Centro,Moto,3.0,22,0,0
ORD-20263050,Centro,Moto,3.3,14,0,0
ORD-20263051,Centro,Moto,3.3,25,0,0
ORD-20263052,Centro,Moto,3.4,25,0,0
ORD-20263053,Centro,Moto,2.0,17,0,0
ORD-20263054,Centro,Moto,2.3,12,0,0
ORD-20263055,Norte,Moto,6.2,32,0,0
ORD-20263056,Sur,Moto,4.2,24,0,0
ORD-20263057,Norte,Moto,5.0,26,0,0
ORD-20263058,Centro,Bici,2.8,35,0,1
ORD-20263059,Centro,Moto,3.1,20,0,0
ORD-20263060,Sur,Moto,2.3,16,0,0
ORD-20263061,Centro,Moto,3.1,33,1,0
ORD-20263062,Centro,Bici,2.3,25,0,0
ORD-20263063,Norte,Moto,6.1,23,1,0
ORD-20263064,Norte,Moto,6.2,42,1,0
ORD-20263065,Norte,Moto,7.4,33,0,0
ORD-20263066,Centro,Moto,3.6,24,0,0
ORD-20263067,Centro,Moto,3.6,22,0,0
ORD-20263068,Sur,Moto,7.2,41,0,1
ORD-20263069,Centro,Bici,2.7,25,1,0
ORD-20263070,Norte,Moto,5.0,29,0,0
ORD-20263071,Norte,Bici,6.3,65,0,1
ORD-20263072,Norte,Moto,6.1,43,0,1
ORD-20263073,Centro,Bici,2.3,37,1,1
ORD-20263074,Centro,Bici,2.8,22,0,0
ORD-20263075,Norte,Moto,4.9,35,0,1
ORD-20263076,Sur,Bici,3.7,38,0,1
ORD-20263077,Sur,Moto,6.9,39,0,0
ORD-20263078,Centro,Bici,2.5,17,0,0
ORD-20263079,Centro,Bici,4.1,43,0,1
ORD-20263080,Sur,Moto,2.6,16,0,0
ORD-20263081,Norte,Bici,4.2,41,0,1
ORD-20263082,Sur,Moto,5.0,30,0,0
ORD-20263083,Centro,Moto,3.4,27,0,0
ORD-20263084,Norte,Bici,5.6,49,0,0
ORD-20263085,Norte,Bici,5.5,49,0,0
ORD-20263086,Norte,Moto,3.3,27,0,1
ORD-20263087,Centro,Moto,1.6,12,0,0
ORD-20263088,Centro,Bici,2.8,31,0,1
ORD-20263089,Norte,Moto,3.0,19,0,0
ORD-20263090,Centro,Moto,2.1,13,0,0
ORD-20263091,Centro,Bici,2.9,28,0,0
ORD-20263092,Sur,Moto,3.5,25,0,0
ORD-20263093,Centro,Moto,3.8,29,0,0
ORD-20263094,Sur,Moto,6.8,48,0,0
ORD-20263095,Centro,Bici,1.2,14,0,0
ORD-20263096,Norte,Moto,3.6,28,1,0
ORD-20263097,Sur,Moto,1.6,12,0,0
ORD-20263098,Centro,Bici,1.9,17,0,0
ORD-20263099,Centro,Moto,3.1,30,1,0
ORD-20263100,Centro,Bici,2.2,21,0,0
ORD-20263101,Centro,Bici,2.9,42,1,1
ORD-20263102,Norte,Bici,2.7,18,0,0
ORD-20263103,Sur,Moto,6.2,32,0,1
ORD-20263104,Centro,Moto,2.1,14,0,0
ORD-20263105,Centro,Bici,2.5,29,0,0
ORD-20263106,Centro,Bici,2.4,20,0,0
ORD-20263107,Norte,Moto,3.1,21,0,0
ORD-20263108,Centro,Bici,1.6,17,0,0
ORD-20263109,Norte,Moto,6.5,55,1,1
ORD-20263110,Norte,Moto,5.6,36,0,0
ORD-20263111,Norte,Bici,6.6,59,0,1
ORD-20263112,Centro,Moto,2.8,17,0,0
ORD-20263113,Norte,Moto,5.2,22,0,0
ORD-20263114,Centro,Bici,1.1,14,0,0
ORD-20263115,Centro,Bici,2.3,25,0,0
ORD-20263116,Sur,Moto,5.0,23,0,1
ORD-20263117,Norte,Moto,7.9,36,0,1
ORD-20263118,Centro,Moto,3.0,31,1,0
ORD-20263119,Centro,Moto,3.7,25,0,0
ORD-20263120,Centro,Moto,3.0,17,0,0
ORD-20263121,Centro,Bici,1.9,18,0,0
ORD-20263122,Centro,Moto,2.6,13,0,0
ORD-20263123,Centro,Bici,2.7,32,0,0
ORD-20263124,Centro,Bici,1.7,15,0,0
ORD-20263125,Norte,Moto,4.4,40,1,1
ORD-20263126,Norte,Moto,4.7,28,0,0
ORD-20263127,Norte,Moto,7.4,50,0,1
ORD-20263128,Centro,Moto,0.8,10,0,0
ORD-20263129,Sur,Moto,6.8,39,0,0
ORD-20263130,Sur,Moto,3.6,17,0,0
ORD-20263131,Sur,Moto,2.9,14,0,0
ORD-20263132,Sur,Moto,6.8,42,0,1
ORD-20263133,Sur,Moto,6.1,26,0,0
ORD-20263134,Norte,Moto,6.9,38,0,1
ORD-20263135,Centro,Moto,3.1,24,0,0
ORD-20263136,Norte,Moto,8.1,51,0,1
ORD-20263137,Norte,Moto,5.8,31,0,0
ORD-20263138,Norte,Moto,4.8,22,0,0
ORD-20263139,Norte,Moto,5.5,35,0,0
ORD-20263140,Centro,Moto,3.5,27,0,0
ORD-20263141,Centro,Bici,1.9,18,0,0
ORD-20263142,Sur,Bici,4.0,33,0,1
ORD-20263143,Norte,Moto,4.5,35,1,0
ORD-20263144,Norte,Moto,1.8,15,0,0
ORD-20263145,Centro,Bici,2.6,42,1,0
ORD-20263146,Centro,Moto,1.0,10,0,0
ORD-20263147,Sur,Moto,5.1,24,0,0
ORD-20263148,Norte,Moto,6.3,49,0,1
ORD-20263149,Norte,Moto,4.3,26,0,0
ORD-20263150,Centro,Moto,3.8,35,1,0
ORD-20263151,Norte,Bici,2.8,25,0,0
ORD-20263152,Centro,Moto,3.5,24,0,0
ORD-20263153,Norte,Moto,6.0,40,0,1
ORD-20263154,Centro,Bici,1.1,14,0,0
ORD-20263155,Centro,Moto,4.7,36,0,1
ORD-20263156,Norte,Moto,4.9,28,0,0
ORD-20263157,Sur,Moto,3.7,23,0,0
ORD-20263158,Centro,Bici,1.4,27,1,0
ORD-20263159,Sur,Bici,4.7,46,0,0
ORD-20263160,Centro,Bici,2.4,25,0,0
ORD-20263161,Centro,Bici,2.6,21,0,0
ORD-20263162,Centro,Bici,2.3,35,1,1
ORD-20263163,Centro,Bici,3.0,27,0,0
ORD-20263164,Norte,Moto,4.4,25,0,0
ORD-20263165,Centro,Bici,1.0,23,1,0
ORD-20263166,Centro,Moto,2.4,15,0,0
ORD-20263167,Sur,Moto,1.4,10,0,0
ORD-20263168,Centro,Bici,2.8,17,0,0
ORD-20263169,Norte,Moto,3.5,41,1,0
ORD-20263170,Centro,Bici,2.6,39,1,1
ORD-20263171,Norte,Moto,7.0,39,0,0
ORD-20263172,Centro,Bici,1.7,17,0,0
ORD-20263173,Centro,Moto,3.3,12,0,0
ORD-20263174,Centro,Bici,2.2,20,0,0
ORD-20263175,Centro,Moto,3.9,38,1,1
ORD-20263176,Centro,Bici,2.2,37,1,1
ORD-20263177,Norte,Moto,3.7,26,0,0
ORD-20263178,Sur,Moto,6.0,36,0,1
ORD-20263179,Sur,Moto,4.3,32,0,1
ORD-20263180,Norte,Moto,3.7,22,0,0
ORD-20263181,Centro,Bici,2.1,25,0,0
ORD-20263182,Centro,Bici,2.5,24,0,0
ORD-20263183,Centro,Bici,3.6,29,0,0
ORD-20263184,Centro,Bici,1.0,11,0,0
ORD-20263185,Norte,Moto,5.0,25,0,0
ORD-20263186,Norte,Moto,5.9,49,1,1
ORD-20263187,Centro,Moto,2.7,25,1,0
ORD-20263188,Centro,Moto,3.5,19,0,0
ORD-20263189,Sur,Moto,4.9,33,0,1
ORD-20263190,Norte,Moto,4.7,30,0,0
ORD-20263191,Centro,Moto,3.0,34,1,1
ORD-20263192,Sur,Moto,5.1,33,0,1
ORD-20263193,Sur,Moto,4.4,24,0,0
ORD-20263194,Centro,Bici,2.9,29,0,0
ORD-20263195,Centro,Bici,2.0,21,0,0
ORD-20263196,Norte,Moto,4.1,22,0,0
ORD-20263197,Sur,Moto,4.2,22,0,0
ORD-20263198,Sur,Moto,7.0,36,0,1
ORD-20263199,Centro,Moto,0.5,23,1,0
ORD-20263200,Centro,Moto,2.8,18,0,0
ORD-20263201,Norte,Moto,5.1,36,0,0
ORD-20263202,Norte,Moto,2.5,16,0,0
ORD-20263203,Centro,Bici,2.7,30,0,0
ORD-20263204,Sur,Moto,5.7,38,0,1
ORD-20263205,Norte,Moto,5.9,39,0,1
ORD-20263206,Sur,Moto,1.0,11,0,0
ORD-20263207,Sur,Moto,7.0,60,1,0
ORD-20263208,Norte,Moto,3.9,26,0,0
ORD-20263209,Centro,Moto,3.0,25,0,0
ORD-20263210,Norte,Moto,6.1,27,0,0
ORD-20263211,Centro,Bici,1.8,20,0,0
ORD-20263212,Norte,Moto,6.0,47,1,1
ORD-20263213,Centro,Moto,2.2,14,0,0
ORD-20263214,Norte,Moto,1.9,16,0,0
ORD-20263215,Centro,Moto,3.4,17,0,0
